id5_nF15nT15nS_min1max1PAO0.5AOV0.9mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.5AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.5AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.5AOV0.9mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.2AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.2AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.2AOV0.3mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.2AOV0.3mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.2AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.2AOV0.2mf1000000.txt, compute_avg_ft_val: 8.8, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.2AOV0.2mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.2AOV0.2mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.2AOV0.2mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.2AOV0.2mf1000000.txt, compute_avg_ft_val: 6.866666666666666, compute_num_uniq_cultures: 1, 
id5_nF5nT15nS_min0max0PAO0.5AOV0.2mf1000000.txt, compute_avg_ft_val: 7.57, compute_num_uniq_cultures: 10, 
id3_nF5nT15nS_min0max0PAO0.5AOV0.2mf1000000.txt, compute_avg_ft_val: 10.638, compute_num_uniq_cultures: 3, 
id1_nF5nT15nS_min0max0PAO0.5AOV0.2mf1000000.txt, compute_avg_ft_val: 5.602, compute_num_uniq_cultures: 2, 
id4_nF5nT15nS_min0max0PAO0.5AOV0.2mf1000000.txt, compute_avg_ft_val: 9.91, compute_num_uniq_cultures: 5, 
id2_nF5nT15nS_min0max0PAO0.5AOV0.2mf1000000.txt, compute_avg_ft_val: 7.062, compute_num_uniq_cultures: 3, 
id5_nF5nT15nS_min0max0PAO0.5AOV0.3mf1000000.txt, compute_avg_ft_val: 5.162, compute_num_uniq_cultures: 3, 
id3_nF5nT15nS_min0max0PAO0.5AOV0.3mf1000000.txt, compute_avg_ft_val: 8.798, compute_num_uniq_cultures: 6, 
id1_nF5nT15nS_min0max0PAO0.5AOV0.3mf1000000.txt, compute_avg_ft_val: 7.252, compute_num_uniq_cultures: 4, 
id4_nF5nT15nS_min0max0PAO0.5AOV0.3mf1000000.txt, compute_avg_ft_val: 7.118, compute_num_uniq_cultures: 5, 
id2_nF5nT15nS_min0max0PAO0.5AOV0.3mf1000000.txt, compute_avg_ft_val: 8.48, compute_num_uniq_cultures: 8, 
id3_nF5nT15nS_min1max1PAO0.4AOV0.2mf1000000.txt, compute_avg_ft_val: 8.308, compute_num_uniq_cultures: 7, 
id5_nF5nT15nS_min1max1PAO0.4AOV0.2mf1000000.txt, compute_avg_ft_val: 14.66, compute_num_uniq_cultures: 4, 
id2_nF5nT15nS_min1max1PAO0.4AOV0.2mf1000000.txt, compute_avg_ft_val: 14.28, compute_num_uniq_cultures: 4, 
id1_nF5nT15nS_min1max1PAO0.4AOV0.2mf1000000.txt, compute_avg_ft_val: 1.336, compute_num_uniq_cultures: 3, 
id4_nF5nT15nS_min1max1PAO0.4AOV0.2mf1000000.txt, compute_avg_ft_val: 14.07, compute_num_uniq_cultures: 4, 
id3_nF5nT15nS_min1max1PAO0.4AOV0.3mf1000000.txt, compute_avg_ft_val: 1.734, compute_num_uniq_cultures: 8, 
id5_nF5nT15nS_min1max1PAO0.4AOV0.3mf1000000.txt, compute_avg_ft_val: 14.51, compute_num_uniq_cultures: 2, 
id2_nF5nT15nS_min1max1PAO0.4AOV0.3mf1000000.txt, compute_avg_ft_val: 10.118, compute_num_uniq_cultures: 11, 
id1_nF5nT15nS_min1max1PAO0.4AOV0.3mf1000000.txt, compute_avg_ft_val: 1.076, compute_num_uniq_cultures: 2, 
